Name,X_Coordinate,Y_Coordinate,Population,Distance
City_8708,82.68,28.66,444980,270.22
City_8709,84.86,26.92,162893,279.34
City_8710,84.36,29.2,103965,59.89
City_8711,88.17,28.85,756337,191.35
City_8712,87.83,28.0,515293,320.48
City_8713,80.46,26.18,516649,217.8
City_8714,80.15,29.54,675141,406.53
City_8715,82.87,29.18,398254,244.19
City_8716,82.41,29.27,177813,263.97
City_8717,85.15,26.47,172331,403.68
City_8718,84.94,29.88,563351,158.03
City_8719,83.99,26.07,556986,351.03
City_8720,84.81,27.52,485059,323.39
City_8721,85.03,26.31,237677,197.1
City_8722,84.4,28.71,169120,181.82
City_8723,80.52,27.4,770128,300.52
City_8724,87.38,26.09,294825,2.5
City_8725,86.77,29.65,515489,102.92
City_8726,88.78,29.15,50726,115.38
City_8727,82.68,29.81,122448,233.4
City_8728,83.57,28.54,817757,252.35
City_8729,88.17,28.67,164599,106.48
City_8730,86.97,29.12,912211,206.85
City_8731,82.36,27.54,384013,31.06
City_8732,81.41,28.28,575040,420.17
City_8733,88.26,29.72,430769,314.2
City_8734,81.97,28.93,352782,433.84
City_8735,83.84,27.67,276401,149.6
City_8736,82.76,26.93,938775,339.25
City_8737,82.29,28.19,261439,493.89
City_8738,83.76,28.82,365278,367.03
City_8739,84.98,26.76,373270,9.67
City_8740,88.34,29.47,372529,33.92
City_8741,80.49,27.95,423243,118.79
City_8742,84.01,26.39,701633,134.6
City_8743,83.46,28.02,955888,31.09
City_8744,88.37,27.02,206020,189.77
City_8745,86.73,27.62,424190,167.64
City_8746,87.42,28.26,434124,472.86
City_8747,83.15,29.63,96767,312.09
City_8748,85.9,29.54,589450,138.19
City_8749,83.43,29.85,109537,436.1
City_8750,85.38,29.97,754097,233.0
City_8751,80.9,28.07,52087,22.29
City_8752,84.18,29.83,695331,186.53
City_8753,85.57,29.34,878586,329.2
City_8754,84.14,28.24,16605,50.54
City_8755,81.6,29.24,451024,483.01
City_8756,82.79,27.83,718766,203.98
City_8757,85.41,26.64,472228,374.46
City_8758,88.88,26.47,451172,430.74
City_8759,82.11,29.35,256056,411.86
City_8760,82.14,27.95,871644,324.54
City_8761,88.96,27.35,814824,213.5
City_8762,83.05,29.93,663704,42.3
City_8763,82.81,29.43,639564,282.94
City_8764,86.17,28.43,211036,246.65
City_8765,82.06,27.01,853831,323.85
City_8766,86.06,26.24,315956,286.95
City_8767,82.1,26.78,122817,61.71
City_8768,85.34,28.43,659816,25.61
City_8769,82.51,28.74,870974,242.4
City_8770,88.35,26.37,739217,368.45
City_8771,86.97,26.66,826407,345.61
City_8772,86.67,28.64,68300,161.14
City_8773,80.35,26.81,595633,452.75
City_8774,83.99,26.47,409965,58.44
City_8775,84.09,27.9,103877,8.46
City_8776,82.58,29.98,881928,179.23
City_8777,87.5,29.03,260819,450.22
City_8778,83.41,27.95,290576,120.09
City_8779,88.48,26.83,959915,185.73
City_8780,82.34,29.57,461442,339.62
City_8781,83.54,28.63,349020,201.75
City_8782,87.42,28.87,600958,35.14
City_8783,85.98,27.34,193798,9.25
City_8784,81.69,27.92,700335,416.72
City_8785,83.02,26.46,335635,269.46
City_8786,87.75,28.13,114043,63.78
City_8787,87.32,26.38,981635,125.65
City_8788,83.44,28.82,440459,101.53
City_8789,81.34,27.75,816392,329.55
City_8790,84.58,28.71,933722,403.22
City_8791,85.51,29.05,345888,237.01
City_8792,82.37,29.09,883301,295.42
City_8793,87.19,28.02,917541,285.79
City_8794,85.53,29.99,704740,89.36
City_8795,82.21,28.5,411660,336.06
City_8796,80.04,26.99,73688,306.28
City_8797,84.97,26.72,371074,442.75
City_8798,88.8,27.27,830007,348.78
City_8799,87.32,28.93,285978,326.13
City_8800,84.51,26.02,26839,398.94
City_8801,80.44,26.68,194576,99.4
City_8802,88.4,27.39,430645,407.2
City_8803,86.51,28.03,705438,466.09
City_8804,81.19,29.99,519208,444.79
City_8805,86.99,26.26,922500,202.86
City_8806,85.24,27.51,38402,347.97
City_8807,84.47,26.19,726738,400.52
City_8808,85.69,28.49,828389,231.71
City_8809,85.57,28.76,917580,35.72
City_8810,81.32,29.5,485160,443.31
City_8811,83.1,26.03,402684,430.74
City_8812,86.12,29.28,491944,99.18
City_8813,82.4,27.28,709207,47.5
City_8814,87.29,27.12,578344,129.34
City_8815,81.74,26.71,208718,216.54
City_8816,83.16,26.74,736022,263.6
City_8817,87.11,28.15,83742,187.09
City_8818,84.14,28.17,758011,318.59
City_8819,83.13,29.83,402346,368.66
City_8820,83.72,27.43,781494,381.24
City_8821,87.39,29.19,479177,182.39
City_8822,82.2,26.93,450519,71.61
City_8823,86.21,28.46,181144,64.91
City_8824,84.97,29.25,17689,356.25
City_8825,86.53,26.93,620938,65.91
City_8826,87.67,28.66,688177,400.5
City_8827,86.97,26.47,768676,168.16
City_8828,84.32,28.41,897419,118.15
City_8829,81.68,29.52,382559,206.55
City_8830,84.64,26.98,13399,337.65
City_8831,80.09,29.29,312611,447.79
City_8832,86.47,26.35,531085,146.0
City_8833,82.05,26.69,186661,238.82
City_8834,86.23,28.63,109655,190.36
City_8835,80.72,29.96,914175,439.21
City_8836,86.53,28.54,997335,493.79
City_8837,80.9,26.75,276511,461.57
City_8838,85.28,28.29,431839,175.76
City_8839,83.62,29.65,748794,276.34
City_8840,85.57,29.45,125362,428.23
City_8841,84.16,28.01,313564,390.61
City_8842,88.11,28.56,366566,206.87
City_8843,80.42,27.89,788805,244.77
City_8844,84.34,26.98,903756,428.13
City_8845,86.14,26.8,974177,234.93
City_8846,80.84,28.16,530877,18.83
City_8847,84.71,28.19,662780,380.62
City_8848,87.37,28.75,925253,261.09
City_8849,83.59,28.51,916986,434.25
City_8850,82.37,29.35,452305,57.31
City_8851,88.22,28.42,496751,217.01
City_8852,82.45,28.82,244349,199.4
City_8853,85.91,28.21,884642,100.02
City_8854,84.35,26.91,573057,318.55
City_8855,82.37,26.94,978827,138.51
City_8856,85.77,27.19,988864,124.81
City_8857,82.88,28.43,141307,237.53
City_8858,88.37,26.54,117788,244.48
City_8859,86.29,28.93,699049,463.04
City_8860,82.49,29.41,586663,317.79
City_8861,82.88,26.77,77953,98.42
City_8862,85.61,29.08,478595,102.58
City_8863,80.25,28.63,800233,434.76
City_8864,81.72,28.26,600372,366.15
City_8865,80.32,28.4,659766,250.44
City_8866,86.68,26.9,654353,277.81
City_8867,84.87,27.82,62411,323.33
City_8868,85.15,27.59,992156,356.0
City_8869,85.27,28.18,994515,186.97
City_8870,86.03,28.97,283071,439.95
City_8871,87.35,29.26,975067,351.67
City_8872,84.75,29.75,988047,3.88
City_8873,86.33,29.88,549388,374.92
City_8874,88.1,28.27,684151,487.34
City_8875,84.38,26.29,10099,462.51
City_8876,88.98,29.23,299911,220.33
City_8877,81.29,26.96,349477,361.36
City_8878,86.08,27.92,372370,456.19
City_8879,85.29,26.4,856291,144.79
City_8880,81.51,27.55,767182,12.3
City_8881,87.32,26.76,400808,167.13
City_8882,88.46,28.63,809604,343.03
City_8883,80.91,29.14,232936,164.21
City_8884,85.58,27.36,863441,416.35
City_8885,88.6,26.29,759908,120.2
City_8886,85.47,28.23,754501,80.01
City_8887,88.91,29.8,285724,466.95
City_8888,88.94,26.46,387689,292.82
City_8889,88.16,29.83,739590,153.12
City_8890,86.29,26.05,435847,391.02
City_8891,83.11,27.71,339739,206.76
City_8892,87.58,27.94,102298,359.58
City_8893,84.0,26.54,287592,176.65
City_8894,86.47,29.5,38207,477.97
City_8895,86.63,28.6,490736,247.02
City_8896,82.92,29.85,859965,286.55
City_8897,87.96,29.69,588211,307.04
City_8898,85.1,27.62,522066,57.87
City_8899,82.97,29.7,223381,421.04
City_8900,83.99,29.95,45743,394.24
City_8901,80.21,28.67,426702,216.9
City_8902,80.26,26.52,155396,365.28
City_8903,85.85,27.02,491591,182.9
City_8904,86.85,26.45,110681,465.12
City_8905,80.45,28.65,837650,324.03
City_8906,88.54,27.74,88170,139.13
City_8907,85.92,27.03,952514,158.13
City_8908,85.72,27.55,473434,73.2
City_8909,83.55,28.48,888521,111.56
City_8910,83.01,29.52,722627,230.73
City_8911,82.21,28.59,826661,44.93
City_8912,88.06,26.3,668517,363.32
City_8913,84.53,29.63,564890,299.35
City_8914,80.35,28.4,498984,328.03
City_8915,80.07,29.61,389629,192.44
City_8916,86.25,26.97,918465,419.63
City_8917,86.38,27.52,339173,377.42
City_8918,87.25,29.67,919968,333.39
City_8919,83.51,26.72,970330,470.4
City_8920,84.91,29.14,741994,144.29
City_8921,84.32,27.86,854328,93.26
City_8922,80.62,26.2,188403,199.46
City_8923,83.72,29.36,214273,141.27
City_8924,82.82,29.26,403759,178.07
City_8925,87.86,28.62,158375,306.38
City_8926,88.26,26.24,35444,244.89
City_8927,83.71,26.7,546236,239.71
City_8928,82.47,28.95,133705,412.92
City_8929,88.69,29.86,65444,380.74
City_8930,81.76,26.31,253974,308.66
City_8931,82.69,29.39,41513,389.79
City_8932,88.26,26.95,824122,303.12
City_8933,84.27,28.59,154180,464.2
City_8934,88.23,28.33,274095,406.31
City_8935,88.37,28.66,804870,361.95
City_8936,80.79,28.56,83706,221.19
City_8937,85.47,28.39,137925,324.1
City_8938,84.76,29.34,258339,305.02
City_8939,81.01,27.87,451333,116.68
City_8940,85.84,29.12,202336,259.85
City_8941,80.83,28.16,501856,270.11
City_8942,81.54,27.63,167410,233.23
City_8943,87.67,27.92,172098,420.61
City_8944,88.34,28.52,669921,216.78
City_8945,81.42,28.29,893842,241.21
City_8946,82.78,29.59,817938,492.91
City_8947,85.34,29.84,186758,434.38
City_8948,88.06,27.82,666180,405.23
City_8949,88.95,26.65,155768,334.21
City_8950,85.18,29.22,458165,362.22
City_8951,88.97,27.32,701176,70.74
City_8952,82.74,26.96,40170,426.86
City_8953,87.63,29.6,230950,367.94
City_8954,84.93,29.28,802807,168.24
City_8955,82.11,28.49,931101,339.71
City_8956,83.02,27.12,465481,404.37
City_8957,86.3,29.33,80517,211.63
City_8958,86.74,28.49,893776,301.17
City_8959,85.86,29.51,969389,428.05
City_8960,88.7,28.44,864049,101.71
City_8961,86.73,27.88,93315,128.38
City_8962,83.27,27.89,926347,160.05
City_8963,88.05,28.22,283682,358.1
City_8964,86.57,27.26,598190,61.22
City_8965,87.74,28.25,808630,462.13
City_8966,80.97,26.71,501647,60.91
City_8967,87.96,26.21,517157,1.47
City_8968,83.59,28.06,428786,254.91
City_8969,88.28,28.02,125652,188.93
City_8970,86.62,28.33,996241,287.95
City_8971,87.17,29.91,805596,237.92
City_8972,87.47,29.76,557121,408.83
City_8973,86.71,29.53,51215,425.94
City_8974,81.19,27.51,333736,244.22
City_8975,84.11,28.84,129550,221.72
City_8976,81.37,28.54,186277,45.74
City_8977,81.59,27.4,608002,37.64
City_8978,86.52,26.65,669127,152.58
City_8979,85.84,27.75,611211,116.74
City_8980,80.92,28.98,506181,444.39
City_8981,84.12,28.17,744496,19.33
City_8982,85.09,29.13,580089,375.89
City_8983,87.12,26.05,312506,189.1
City_8984,86.15,27.61,179037,235.48
City_8985,85.35,26.34,521206,202.5
City_8986,81.9,28.32,576921,150.34
City_8987,87.9,27.45,712717,270.76
City_8988,83.41,27.46,816462,303.94
City_8989,83.07,29.52,412986,269.72
City_8990,81.53,27.24,783937,327.32
City_8991,81.31,26.94,774747,102.29
City_8992,88.9,29.58,347148,132.05
City_8993,87.37,28.36,264026,497.14
City_8994,86.28,27.63,310091,166.39
City_8995,83.77,26.44,138225,320.84
City_8996,84.94,29.46,313633,99.85
City_8997,88.6,27.39,483573,163.18
City_8998,80.25,26.29,875546,177.97
City_8999,80.39,26.58,689884,169.09
City_9000,86.15,29.52,148332,89.79
City_9001,80.41,27.54,337232,17.09
City_9002,80.26,27.73,478516,437.59
City_9003,84.75,27.78,192643,186.81
City_9004,82.62,28.18,748019,28.17
City_9005,85.63,27.04,824451,171.95
City_9006,85.8,27.11,998597,202.87
City_9007,85.03,27.14,57757,5.89
City_9008,85.39,29.55,434300,322.31
City_9009,81.16,27.54,747182,14.05
City_9010,87.81,28.23,151683,318.52
City_9011,88.89,26.48,504375,67.3
City_9012,85.66,26.94,321736,175.8
City_9013,80.03,26.59,254080,39.83
City_9014,81.87,26.84,935530,113.5
City_9015,81.16,26.53,147403,75.69
City_9016,88.61,27.78,987931,281.15
City_9017,80.81,29.73,383198,70.92
City_9018,88.37,29.47,366171,28.15
City_9019,84.51,26.48,902227,145.8
City_9020,82.6,27.1,292985,85.69
City_9021,88.64,26.42,522243,474.13
City_9022,82.17,28.63,134981,478.7
City_9023,85.07,27.49,314384,328.33
City_9024,87.12,26.56,370277,109.2
City_9025,86.78,29.13,740008,131.1
City_9026,87.07,26.9,823413,271.9
City_9027,86.8,26.53,820229,22.35
City_9028,82.95,29.06,200733,197.09
City_9029,82.98,29.99,723533,278.36
City_9030,81.38,27.7,157485,417.55
City_9031,82.9,26.07,58488,60.11
City_9032,84.29,28.25,388121,153.17
City_9033,87.66,26.37,67998,84.57
City_9034,87.23,28.34,412151,468.59
City_9035,85.35,29.74,636162,314.9
City_9036,82.29,27.41,321792,230.18
City_9037,85.85,28.63,482347,253.17
City_9038,82.94,26.77,614809,382.9
City_9039,88.92,28.55,886985,270.4
City_9040,82.82,27.08,56779,280.63
City_9041,87.36,28.74,197606,7.97
City_9042,80.49,28.76,418020,18.62
City_9043,85.57,29.29,65948,149.04
City_9044,82.75,29.55,344667,199.09
City_9045,86.07,26.29,112280,404.84
City_9046,86.31,26.8,749774,309.37
City_9047,87.22,28.21,407659,216.68
City_9048,82.23,29.47,587052,99.1
City_9049,83.12,26.12,711722,125.39
City_9050,84.93,29.68,295028,362.01
City_9051,86.99,26.68,674817,277.5
City_9052,86.96,26.8,33210,47.4
City_9053,83.26,27.3,334806,238.96
City_9054,83.7,27.75,471983,83.74
City_9055,82.99,26.99,772554,331.92
City_9056,80.2,29.48,616142,428.3
City_9057,82.94,29.87,613501,29.09
City_9058,87.56,27.03,912946,201.39
City_9059,80.1,29.1,276079,326.3
City_9060,83.42,28.79,268270,338.57
City_9061,88.62,27.18,808901,145.24
City_9062,80.02,29.64,256948,137.35
City_9063,82.12,28.75,728367,191.91
City_9064,81.31,28.0,190518,346.13
City_9065,86.05,26.73,552368,226.78
City_9066,86.69,26.01,741828,390.56
City_9067,88.47,29.77,60645,335.03
City_9068,81.56,28.94,712852,391.1
City_9069,82.44,27.58,940613,71.77
City_9070,86.98,29.61,985932,157.45
City_9071,82.1,26.28,958526,488.02
City_9072,81.69,27.03,83748,361.19
City_9073,82.15,28.13,502993,481.03
City_9074,85.15,29.7,650921,342.5
City_9075,80.11,27.57,911949,320.08
City_9076,87.1,28.99,276778,462.88
City_9077,86.86,26.49,127277,305.58
City_9078,85.9,27.96,512720,257.41
City_9079,84.65,27.03,829541,348.03
City_9080,86.76,26.68,505312,109.19
City_9081,81.01,26.28,671342,158.41
City_9082,82.03,29.71,551488,432.86
City_9083,85.08,26.75,939955,60.87
City_9084,88.17,29.99,747837,271.79
City_9085,83.97,29.28,892467,417.82
City_9086,83.35,27.21,614481,223.64
City_9087,81.97,29.42,531086,134.48
City_9088,82.4,28.68,611994,63.51
City_9089,84.97,29.97,490416,192.32
City_9090,82.08,29.77,111443,330.54
City_9091,83.44,28.15,757647,461.68
City_9092,81.58,29.43,284154,198.13
City_9093,82.91,27.66,356148,471.41
City_9094,85.52,29.27,678380,313.09
City_9095,80.33,27.97,28311,141.58
City_9096,83.63,29.39,326203,159.34
City_9097,81.45,26.84,651793,104.1
City_9098,83.74,27.12,37704,125.14
City_9099,82.02,29.84,290192,458.65
City_9100,87.1,29.28,112230,400.39
City_9101,87.69,29.92,924083,393.92
City_9102,83.62,29.42,382393,375.44
City_9103,85.0,27.02,196803,486.65
City_9104,83.07,26.06,865900,36.78
City_9105,85.26,26.42,79738,455.07
City_9106,88.09,26.54,407949,434.21
City_9107,80.46,28.27,208833,426.21
City_9108,80.89,28.52,531002,444.87
City_9109,86.4,27.93,935271,262.79
City_9110,80.05,29.7,324922,293.83
City_9111,87.35,29.46,841737,400.67
City_9112,85.63,28.37,738751,489.59
City_9113,82.57,28.45,127595,159.31
City_9114,83.17,27.63,684923,326.62
City_9115,80.39,28.37,634505,355.75
City_9116,81.24,29.65,544125,177.62
City_9117,86.09,27.09,805336,406.95
City_9118,84.41,29.91,613905,294.59
City_9119,85.18,27.27,164004,231.85
City_9120,87.24,28.38,122233,349.95
City_9121,82.33,26.49,101896,491.0
City_9122,81.78,27.4,219772,219.61
City_9123,86.1,26.17,184016,350.04
City_9124,88.22,28.66,478794,25.03
City_9125,82.33,28.96,514706,219.69
City_9126,86.05,26.27,809637,134.55
City_9127,83.3,27.76,711929,273.05
City_9128,87.73,28.19,828646,224.8
City_9129,81.14,27.42,436738,445.6
City_9130,84.99,28.39,753965,302.79
City_9131,87.25,28.18,522890,320.64
City_9132,87.67,26.68,870350,395.61
City_9133,85.23,29.76,473723,351.66
City_9134,84.32,26.05,262531,302.51
City_9135,86.31,27.67,84907,268.0
City_9136,80.51,28.69,514168,82.38
City_9137,80.53,27.33,673002,312.7
City_9138,86.34,26.34,858265,26.17
City_9139,82.31,29.85,125833,20.8
City_9140,88.5,29.17,558932,59.23
City_9141,80.58,26.69,491231,448.25
City_9142,80.06,27.71,898023,280.92
City_9143,81.67,26.54,922961,395.3
City_9144,87.22,29.66,862035,244.97
City_9145,80.25,28.55,225789,356.96
City_9146,87.23,26.58,932449,116.14
City_9147,83.68,28.53,598719,265.98
City_9148,84.48,28.35,455692,3.37
City_9149,87.36,29.67,196846,321.74
City_9150,88.86,26.94,752035,223.83
City_9151,85.36,27.54,361023,185.93
City_9152,83.99,28.85,678295,264.2
City_9153,82.78,29.23,314743,113.56
City_9154,81.46,27.6,450840,395.62
City_9155,85.43,28.77,365915,493.43
City_9156,86.11,28.65,10912,182.35
City_9157,86.03,26.19,647832,87.63
City_9158,84.92,28.62,276416,237.46
City_9159,84.85,29.99,611720,219.52
City_9160,88.56,27.12,31248,481.9
City_9161,82.95,26.82,470882,18.56
City_9162,84.68,27.35,918164,495.0
City_9163,83.33,26.24,167104,73.69
City_9164,86.62,28.41,193490,147.23
City_9165,85.71,26.91,16874,359.65
City_9166,81.48,28.74,407999,443.42
City_9167,83.97,29.54,762382,55.52
City_9168,82.29,27.39,815506,365.03
City_9169,88.83,28.82,430785,53.75
City_9170,84.78,28.43,896788,378.09
City_9171,83.84,28.66,399839,375.96
City_9172,85.39,29.34,450228,13.37
City_9173,86.54,28.98,646315,30.1
City_9174,80.45,29.0,597572,418.7
City_9175,88.32,26.05,483340,494.49
City_9176,82.61,27.87,236118,180.23
City_9177,87.44,27.48,618380,139.06
City_9178,88.25,29.27,269406,318.55
City_9179,87.99,26.31,829189,370.9
City_9180,86.82,26.87,870005,102.46
City_9181,81.05,29.11,676869,171.31
City_9182,80.72,27.62,705895,210.08
City_9183,85.79,27.85,853814,304.56
City_9184,80.22,27.05,84546,329.48
City_9185,85.44,26.57,140835,235.07
City_9186,81.63,26.98,303722,411.56
City_9187,85.73,28.99,728573,317.54
City_9188,83.98,26.46,662186,357.42
City_9189,86.28,26.57,373072,389.97
City_9190,82.83,28.18,547799,264.84
City_9191,84.88,27.97,527925,122.73
City_9192,86.13,29.08,453859,93.57
City_9193,88.39,27.91,894921,254.98
City_9194,83.37,26.64,805000,464.79
City_9195,87.35,29.24,324530,63.24
City_9196,88.94,26.1,23393,398.5
City_9197,81.34,27.77,598160,409.07
City_9198,86.38,27.31,109562,478.4
City_9199,83.91,28.03,471238,457.98
City_9200,85.69,26.33,937959,80.55
City_9201,84.33,27.23,240094,58.07
City_9202,81.89,27.32,258666,439.78
City_9203,88.79,27.09,502759,320.37
City_9204,85.7,26.67,947363,64.37
City_9205,87.88,29.13,778422,69.55
City_9206,87.31,29.54,126754,170.95
City_9207,81.57,27.66,931732,60.22
City_9208,88.09,26.21,208759,33.51
City_9209,86.28,29.15,536165,95.1
City_9210,83.2,28.94,830844,7.78
City_9211,83.68,27.42,898841,471.44
City_9212,87.76,27.27,383516,339.74
City_9213,83.83,27.52,781977,162.51
City_9214,83.01,27.94,725488,17.63
City_9215,81.04,27.38,995609,128.98
City_9216,83.66,29.22,400460,289.35
City_9217,88.26,29.53,838498,453.69
City_9218,88.55,29.82,271400,403.79
City_9219,81.07,28.67,339987,262.52
City_9220,87.4,26.23,489013,385.17
City_9221,80.63,28.78,670469,119.95
City_9222,88.23,27.15,359908,328.92
City_9223,88.52,26.14,903196,449.79
City_9224,84.1,27.9,873257,404.3
City_9225,84.4,27.18,20212,150.93
City_9226,85.04,26.46,190285,132.1
City_9227,85.85,26.69,795082,472.93
City_9228,87.87,27.34,274176,481.79
City_9229,82.58,26.61,790795,273.5
City_9230,84.81,28.31,119742,171.51
City_9231,84.29,27.23,237999,72.95
City_9232,87.74,28.13,57634,234.82
City_9233,80.62,29.31,536216,318.86
City_9234,84.47,26.33,55414,99.03
City_9235,80.95,26.73,690091,493.45
City_9236,87.01,29.97,858795,89.06
City_9237,80.12,29.12,245041,4.73
City_9238,80.66,27.69,666735,191.3
City_9239,85.37,29.04,650160,109.66
City_9240,81.29,26.91,280749,328.39
City_9241,87.65,26.14,426549,246.88
City_9242,87.53,26.75,889815,2.45
City_9243,83.36,29.92,997232,448.18
City_9244,81.75,29.34,512069,49.97
City_9245,86.52,29.14,184778,308.89
City_9246,82.35,29.18,938946,28.16
City_9247,82.07,27.03,388159,233.86
City_9248,86.63,28.88,888240,33.6
City_9249,87.0,27.94,109296,41.73
City_9250,81.91,28.83,968103,179.09
City_9251,87.53,29.87,610576,224.62
City_9252,85.68,29.34,110952,432.03
City_9253,84.24,29.84,765558,349.99
City_9254,88.96,28.74,711335,169.91
City_9255,87.33,28.62,254440,425.61
City_9256,86.15,27.28,345367,164.38
City_9257,85.51,27.67,883151,86.41
City_9258,81.79,28.47,744758,100.94
City_9259,87.61,27.18,752793,425.53
City_9260,88.55,28.11,242456,177.69
City_9261,84.0,27.31,719840,456.97
City_9262,88.15,27.32,676577,186.03
City_9263,85.08,27.96,236924,375.17
City_9264,84.55,27.5,704213,42.32
City_9265,80.18,29.12,456555,169.32
City_9266,83.98,28.61,704823,369.32
City_9267,83.23,26.85,28353,416.67
City_9268,82.5,29.83,314489,179.83
City_9269,85.9,26.7,52700,265.21
City_9270,82.36,28.0,56955,205.61
City_9271,88.14,29.38,562236,184.17
City_9272,81.05,28.93,458905,213.87
City_9273,82.46,26.42,727647,405.87
City_9274,86.35,28.47,495788,397.26
City_9275,88.76,27.34,818343,352.61
City_9276,86.43,28.09,902484,274.31
City_9277,85.56,26.72,501637,139.88
City_9278,81.17,29.83,426409,26.41
City_9279,80.49,26.27,839487,324.7
City_9280,83.87,26.01,306030,473.04
City_9281,88.63,28.01,97681,103.71
City_9282,82.59,29.29,226884,121.11
City_9283,82.94,28.79,780785,46.63
City_9284,82.97,28.46,896050,415.13
City_9285,85.45,29.78,146159,290.06
City_9286,83.32,27.98,666233,433.48
City_9287,87.11,28.83,734398,146.46
City_9288,80.54,28.52,961974,498.66
City_9289,82.39,29.95,375033,393.43
City_9290,87.55,27.84,266016,263.24
City_9291,83.57,29.91,830000,33.57
City_9292,88.33,26.63,76921,236.48
City_9293,87.92,29.77,96758,179.31
City_9294,88.99,28.06,845198,147.59
City_9295,88.11,28.67,245093,350.08
City_9296,80.23,26.24,690156,138.42
City_9297,86.31,26.13,419621,17.54
City_9298,86.86,27.45,896393,143.62
City_9299,83.59,27.25,659508,210.03
City_9300,81.77,29.68,444451,340.47
City_9301,84.04,29.25,779404,353.1
City_9302,80.17,27.31,369900,360.39
City_9303,85.72,29.41,223462,393.25
City_9304,87.0,26.88,778978,4.86
City_9305,84.66,27.43,581514,229.45
City_9306,86.81,28.81,917997,262.72
City_9307,85.03,28.36,322053,165.76
City_9308,81.97,28.71,157334,151.09
City_9309,82.72,27.27,370090,228.86
City_9310,80.29,28.74,469162,40.31
City_9311,82.26,26.48,326221,223.2
City_9312,87.67,27.68,721989,156.69
City_9313,85.45,28.83,715958,303.88
City_9314,87.56,27.02,938067,306.92
City_9315,85.14,29.67,115707,438.49
City_9316,83.74,26.97,859076,493.55
City_9317,81.62,28.63,791794,259.63
City_9318,85.62,27.82,572530,196.1
City_9319,84.93,27.96,753327,173.77
City_9320,80.65,29.95,234975,50.44
City_9321,82.83,27.87,694154,107.36
City_9322,88.48,28.01,311766,416.16
City_9323,87.33,26.96,706891,239.09
City_9324,81.69,29.15,783129,171.43
City_9325,85.44,29.65,963468,135.77
City_9326,85.68,26.31,464310,449.62
City_9327,86.58,29.12,493594,138.81
City_9328,88.35,28.7,755487,117.89
City_9329,81.0,26.46,404781,389.73
City_9330,80.52,28.46,289215,358.45
City_9331,88.21,28.77,784707,101.35
City_9332,80.83,29.69,757589,380.71
City_9333,83.29,26.12,206861,420.36
City_9334,82.41,27.77,655367,282.73
City_9335,87.34,27.64,767926,220.56
City_9336,83.51,26.06,665800,438.9
City_9337,86.82,27.57,635649,412.91
City_9338,80.7,29.8,47662,359.25
City_9339,82.32,26.64,649802,61.95
City_9340,84.03,29.32,935816,464.77
City_9341,84.73,27.47,797159,479.55
City_9342,83.55,29.5,519881,251.52
City_9343,87.59,29.68,398740,48.72
City_9344,82.86,28.35,302459,349.49
City_9345,87.73,29.89,771399,447.21
City_9346,83.47,27.73,317997,193.34
City_9347,84.35,26.79,789578,246.97
City_9348,84.08,27.99,844107,16.31
City_9349,86.17,28.69,275780,31.98
City_9350,87.39,29.97,633626,413.62
City_9351,87.03,28.02,822387,358.05
City_9352,81.89,27.65,796883,50.6
City_9353,84.77,27.95,143672,178.6
City_9354,87.58,29.39,238088,392.96
City_9355,87.63,29.87,989034,367.99
City_9356,87.92,28.03,72136,360.11
City_9357,88.3,26.82,488130,463.21
City_9358,81.56,28.04,114717,258.31
City_9359,85.97,29.12,655308,205.98
City_9360,84.56,29.35,828893,420.6
City_9361,84.73,27.14,648063,92.75
City_9362,86.24,29.75,413897,119.87
City_9363,88.16,28.49,430680,394.93
City_9364,85.3,27.63,771545,400.47
City_9365,82.66,29.13,700481,142.64
City_9366,86.59,27.15,857853,324.77
City_9367,84.26,29.34,708777,280.23
City_9368,82.57,28.42,899900,332.24
City_9369,82.16,27.06,259749,93.14
City_9370,86.73,28.86,326787,388.01
City_9371,80.31,27.66,132024,370.62
City_9372,85.23,27.78,153061,489.85
City_9373,80.47,27.33,455981,457.85
City_9374,86.38,26.91,669252,476.37
City_9375,83.89,29.37,238699,35.65
City_9376,86.72,26.21,335444,34.49
City_9377,86.51,29.47,101197,218.84
City_9378,83.3,27.78,861203,36.59
City_9379,85.48,27.91,983263,179.93
City_9380,81.17,26.23,524841,267.15
City_9381,88.73,29.23,607894,325.4
City_9382,81.28,28.59,466370,50.12
City_9383,87.27,28.12,984009,242.05
City_9384,86.6,29.24,768379,122.35
City_9385,87.25,28.44,50557,247.98
City_9386,83.63,28.12,262206,365.78
City_9387,81.58,26.74,68395,250.45
City_9388,88.66,27.66,652845,402.52
City_9389,86.84,29.37,695770,70.47
City_9390,88.09,29.17,371843,169.45
City_9391,81.33,26.8,499811,173.06
City_9392,82.03,26.41,855394,250.29
City_9393,87.15,26.47,876819,19.45
City_9394,84.92,28.56,744244,107.12
City_9395,85.85,27.79,428839,362.16
City_9396,83.57,28.82,268051,326.86
City_9397,81.09,27.86,587733,87.25
City_9398,80.88,26.77,475758,358.01
City_9399,87.85,29.43,148905,109.43
City_9400,81.09,28.22,903141,214.02
City_9401,85.7,28.55,362192,495.81
City_9402,87.88,27.38,163839,451.46
City_9403,85.73,29.87,645263,229.32
City_9404,87.68,29.32,897791,341.69
City_9405,83.27,26.82,742298,81.42
